word,count
turns,5
paid,5
leapt,5
evidently,5
glared,5
darted,5
moving,5
wished,5
proposed,5
looking,5
out,4
dashed,4
better,4
trapping,4
snapped,4
about,4
rushed,4
lightly,4
utterly,4
whispered,4
pulled,4
awakened,4
loves,4
forward,4
keeps,4
thus,4
licked,4
landed,4
wears,4
crope,4
covets,4
struggling,4
slunk,4
occasionally,4
alone,4
mighty,4
first,4
barking,4
travel,4
liked,4
approached,4
died,4
meant,4
hated,4
scratched,4
pretended,4
noticed,4
struck,4
stops,4
crossed,4
dug,4
in,4
likes,4
begged,4
sneaks,4
hastened,4
fall,4
apparently,4
laughing,4
sly,4
wondered,4
wasn’t,4
inside,4
threw,4
agreed,4
shut,4
remarked,4
says,4
learns,4
fairly,3
catch,3
pounced,3
generally,3
hard,3
refused,3
shines,3
slouched,3
truly,3
visited,3
brings,3
thanked,3
disappeared,3
limping,3
read,3
shivered,3
deliberately,3
runs,3
knocked,3
actually,3
bring,3
ahead,3
rarely,3
laugh,3
received,3
managed,3
sleeps,3
watching,3
bade,3
forgot,3
awoke,3
no,3
run,3
calling,3
played,3
attended,3
cuts,3
differs,3
inquired,3
joined,3
opened,3
yielded,3
identified,3
recovered,3
weighed,3
anxiously,3
peered,3
picked,3
forgets,3
getting,3
longer,3
advanced,3
observed,3
accepted,3
stuck,3
wept,3
hunted,3
ago,3
seems,3
surely,3
raced,3
gone,3
start,3
at,3
crouching,3
creeping,3
bred,3
chose,3
show,3
stands,3
dat,3
addressed,3
spoken,3
removed,3
twice,3
boldly,3
snarled,3
belongs,3
lapped,3
swerved,3
ain’t,3
bolted,3
tied,3
eaten,3
frequently,3
headed,3
remembered,3
loved,3
rather,3
round,3
likely,3
crossing,3
retreated,3
badly,3
systematically,2
preached,2
securely,2
shifted,2
corresponds,2
tugged,2
transformed,2
flies,2
isn’t,2
retraced,2
shrinking,2
gazing,2
writes,2
leading,2
lifted,2
understood,2
believes,2
acted,2
painfully,2
worked,2
narrowly,2
raised,2
untied,2
acts,2
stop,2
prickly,2
troubled,2
simply,2
needed,2
help,2
poked,2
think,2
tame,2
crouched,2
muttered,2
awhile,2
leave,2
homed,2
catches,2
seen,2
stealthily,2
procured,2
judged,2
staling,2
saying,2
appear,2
begins,2
cross,2
over,2
chewed,2
missed,2
possess,2
follows,2
crippled,2
strutted,2
stirred,2
dumfounded,2
avoided,2
cast,2
confessed,2
standing,2
returns,2
enjoyed,2
eating,2
existed,2
where,2
kind,2
pointed,2
springs,2
love,2
naturally,2
flying,2
abroad,2
lies,2
tangled,2
declined,2
wrinkled,2
doesn't,2
eyed,2
sped,2
any,2
broken,2
swiftly,2
awaited,2
changed,2
passes,2
resigns,2
warily,2
increased,2
begin,2
eat,2
bravely,2
resides,2
shortly,2
become,2
safely,2
loped,2
happens,2
gamely,2
grumbled,2
behind,2
loping,2
scarcely,2
stalks,2
lox,2
drapt,2
quarrelling,2
spoiled,2
tearing,2
mo'n,2
attracted,2
w'at,2
j'ined,2
prowled,2
limp,2
draw,2
sayin,2
taking,2
give,2
repeated,2
lak,2
make,2
hang,2
n't,2
fight,2
devoured,2
slips,2
stumbled,2
admired,2
breathed,2
seated,2
scraped,2
barely,2
anywhere,2
perceived,2
shot,2
confidently,2
howled,2
resumed,2
explained,2
scored,2
doubtless,2
dodged,2
shames,2
aside,2
arose,2
blew,2
promptly,2
banged,2
talking,2
rolling,2
discovers,2
padded,2
bears,2
exclaimed,2
created,2
plunged,2
hanging,2
finding,2
reappeared,2
denied,2
perfectly,2
paused,2
rubbed,2
sounded,2
lodged,2
breaking,2
instructs,2
meanwhile,2
faster,2
complained,2
divided,2
informs,2
meets,2
stealing,2
promised,2
rests,2
bit,2
enjoys,2
speak,2
exposed,2
rattled,2
laid,2
stalking,2
heaped,2
crashed,2
hurrying,2
leaned,2
determined,2
directly,2
ground,2
gained,2
interrupted,2
softened,2
advises,2
fights,2
try,2
sharply,2
baffles,2
cautioned,2
placed,2
hesitated,2
liberally,2
wantonly,2
bounded,2
checked,2
instantly,2
noted,2
survived,1
eventually,1
growled,1
allowed,1
brightened,1
quick,1
pops,1
heaved,1
am,1
plays,1
disunited,1
considerably,1
occur,1
selects,1
pushing,1
plentifully,1
complains,1
break,1
closely,1
treated,1
sneezed,1
steal,1
bound,1
handed,1
becomes,1
whispering,1
poisoning,1
grabbed,1
learn,1
hadn’t,1
hugged,1
woke,1
keeled,1
invariably,1
sneaking,1
nosed,1
peeking,1
helped,1
pinning,1
guarded,1
edged,1
tramped,1
ordered,1
ferried,1
pursued,1
happily,1
yelped,1
uphill,1
disappear,1
ridiculed,1
yaps,1
bounding,1
sideways,1
proudly,1
selected,1
propped,1
hedged,1
wiped,1
throws,1
separated,1
hobbled,1
sighed,1
minded,1
smoothed,1
cramped,1
seem,1
peeped,1
retains,1
fool,1
fooled,1
turning,1
flew,1
clapped,1
crawling,1
cleared,1
puckered,1
prowls,1
steered,1
represented,1
carry,1
appreciate,1
mentioned,1
holds,1
don't,1
sauntered,1
acquainted,1
recurred,1
disputing,1
merely,1
switch,1
open,1
shuck,1
habitually,1
following,1
inherited,1
compared,1
flattered,1
literally,1
resented,1
concealed,1
tore,1
abruptly,1
chases,1
slung,1
downstairs,1
suspended,1
vividly,1
enter,1
accounted,1
eluded,1
foolishly,1
roused,1
walking,1
earthed,1
plainly,1
sourly,1
topped,1
wickedly,1
hails,1
strayed,1
clawing,1
doubled,1
stammered,1
henceforth,1
trusted,1
exactly,1
stiffly,1
backwards,1
enough,1
descend,1
vary,1
talked,1
shade,1
chopped,1
presently,1
believe,1
frightened,1
pawed,1
weren't,1
repeatedly,1
boasted,1
sneered,1
terribly,1
shuddered,1
sniffed,1
doesn’t,1
angered,1
don’t,1
robbed,1
prompt,1
trust,1
pretending,1
reared,1
dragging,1
cursed,1
sadly,1
deserted,1
feebly,1
screamed,1
whimpered,1
returning,1
elects,1
sooner,1
purchased,1
studied,1
smoked,1
carrying,1
reflected,1
offered,1
split,1
practised,1
snatched,1
putting,1
swore,1
squeezes,1
caused,1
visits,1
confessing,1
whirled,1
slightly,1
divide,1
meeting,1
altogether,1
ends,1
wants,1
applied,1
danced,1
thrown,1
dodging,1
gnawed,1
assented,1
sleeping,1
counselled,1
thereupon,1
facing,1
expected,1
corrected,1
manage,1
squirmed,1
jumping,1
next,1
clearly,1
cruelly,1
devour,1
stationed,1
trot,1
violently,1
abounded,1
examined,1
mocked,1
climb,1
move,1
unnerved,1
fears,1
sailed,1
collected,1
realised,1
waked,1
doing,1
stooped,1
hears,1
bore,1
tossed,1
discharged,1
guessed,1
signaled,1
overturned,1
savagely,1
strained,1
settled,1
reconnoitered,1
blamed,1
circled,1
reminded,1
shrank,1
unexpectedly,1
fearlessly,1
cautiously,1
scoffed,1
noiselessly,1
hovered,1
reaches,1
explaining,1
haunting,1
loudly,1
sumwhar,1
longed,1
ceased,1
redoubled,1
regained,1
attempted,1
sufficiently,1
planned,1
prepared,1
broiled,1
resolved,1
prayed,1
gives,1
hurriedly,1
looks,1
screaming,1
write,1
conversing,1
closer,1
distinguished,1
opposed,1
united,1
successively,1
fox's,1
hits,1
thrust,1
uneasily,1
kins,1
converted,1
spoil,1
asking,1
impressed,1
heats,1
located,1
clambered,1
waded,1
beside,1
snaps,1
find,1
abound,1
resembles,1
exhorted,1
prostrated,1
falling,1
despaired,1
requires,1
extremely,1
placing,1
remains,1
trouble,1
inhabits,1
drinks,1
contrived,1
accidentally,1
excused,1
entirely,1
kissing,1
twisted,1
overreached,1
fled,1
frightens,1
rushes,1
stuffed,1
ceded,1
recrossed,1
tumbled,1
ill,1
supported,1
espied,1
implored,1
recalled,1
squandered,1
delivered,1
pattered,1
misses,1
brushing,1
allied,1
significantly,1
tormenting,1
upwards,1
crosses,1
lapp'd,1
regretted,1
appears,1
claimed,1
seeing,1
intimated,1
sought,1
squatted,1
smack,1
maliciously,1
nervously,1
foxes—,1
wriggled,1
argued,1
attacked,1
referred,1
strongly,1
advocated,1
sham,1
attacks,1
proceed,1
descended,1
occurs,1
belonged,1
calmed,1
bitterly,1
acquiesced,1
fought,1
dashing,1
roll,1
entertain,1
served,1
puts,1
prided,1
spied,1
bury,1
treat,1
wasted,1
obtained,1
contented,1
circumspectly,1
amused,1
surprised,1
imprisoned,1
coughed,1
telling,1
dances,1
carved,1
escaped,1
starting,1
lustily,1
contrives,1
past,1
approaching,1
scoured,1
pays,1
sees,1
brushed,1
digged,1
calls,1
elsewhere,1
reaffirms,1
continually,1
reinterpreted,1
rejected,1
written,1
dates,1
describes,1
occurred,1
married,1
interpreted,1
harshly,1
offset,1
admitted,1
secured,1
knocks,1
endured,1
yet,1
bristled,1
considers,1
wish,1
shooting,1
frequenting,1
feels,1
pulls,1
traveled,1
easiest,1
pick,1
stepping,1
smelt,1
spends,1
soundly,1
ranches,1
lose,1
acting,1
distinctly,1
dwells,1
trailing,1
approach,1
frisked,1
smacked,1
probably,1
intended,1
wore,1
hid,1
attain,1
watch,1
ought,1
fox—,1
fox—here,1
destroyed,1
retrace,1
eminently,1
trapped,1
honoured,1
gently,1
cleaned,1
attempting,1
wear,1
willingly,1
dressed,1
surrounded,1
off,1
seldom,1
specializes,1
build,1
needs,1
largely,1
benefit,1
torn,1
supplied,1
indignantly,1
holding,1
mangled,1
dare,1
sulked,1
swelled,1
wheeled,1
halted,1
longingly,1
touched,1
emerged,1
unquestionably,1
downward,1
cornered,1
indifferently,1
covered,1
whipped,1
thoroughly,1
indeed,1
pad,1
sedately,1
assist,1
accused,1
gather,1
kill,1
diligently,1
taken,1
gravely,1
highly,1
aspired,1
dished,1
urged,1
hurt,1
murmured,1
spoke:--,1
deeply,1
wearily,1
laments,1
admits,1
saved,1
why,1
boxed,1
communicated,1
watches,1
manages,1
launched,1
dreamed,1
wisely,1
den,1
quaintly,1
die,1
entreated,1
nimbly,1
acquire,1
remain,1
